hex	field	classification	score_pct	opening_score_pct	verdict	label	de_preview	mt_en_preview	baynes_en_preview	notes
21	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
22	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
23	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
24	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
25	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
26	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
27	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
28	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
29	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
30	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
31	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
32	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
33	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
34	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
35	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
36	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
37	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
38	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
39	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
40	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
41	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
42	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
43	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
44	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
45	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
46	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
47	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
48	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
49	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
50	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
51	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
52	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
53	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
54	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
55	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
56	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
57	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
58	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
59	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
60	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
61	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
62	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
63	L5_etiqueta	pair	0%	0%	divergent	Divergente	Neun auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Nine in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
64	L5_etiqueta	pair	0%	0%	divergent	Divergente	Sechs auf fünftem Platz bedeutet:	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 19 SECONDS VISIT HTTPS://MYMEMOR…	Six in the fifth place means:	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
1	L5_oraculo	pair	0%	0%	divergent	Divergente	Fliegender Drache am Himmel. Fördernd ist es, den großen Mann zu sehen.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	Flying dragon in the heavens. It furthers one to see the great man.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
2	L5_oraculo	pair	0%	0%	divergent	Divergente	Gelbes Untergewand bringt erhabenes Heil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	A yellow lower garment brings supreme good fortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
3	L5_oraculo	pair	0%	0%	divergent	Divergente	Schwierigkeiten im Segnen. Kleine Beharrlichkeit bringt Heil, große Beharrlichkeit bringt Unheil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	Difficulties in blessing. A little perseverance brings good fortune. Great perseverance brings misfortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
4	L5_oraculo	pair	0%	0%	divergent	Divergente	Kindliche Torheit bringt Heil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	Childlike folly brings good fortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
5	L5_oraculo	pair	0%	0%	divergent	Divergente	Warten bei Wein und Speise. Beharrlichkeit bringt Heil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	Waiting at meat and drink. Perseverance brings good fortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
6	L5_oraculo	pair	0%	0%	divergent	Divergente	Streiten vor ihm bringt erhabenes Heil.	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	To contend before him Brings supreme good fortune.	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
7	L5_oraculo	pair	0%	0%	divergent	Divergente	Im Feld ist ein Wild. Es ist fördernd, es zu fangen. Ohne Makel. Der Älteste führe das Heer. Der Jüngere fährt Leichen, da bringt Beharrlich…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	There is game in the field. It furthers one to catch it. Without blame. Let the eldest lead the army. The younger transports corpses; Then p…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (0%).
8	L5_oraculo	pair	2%	0%	divergent	Divergente	Offenbarung des Zusammenhaltens. Der König läßt bei der Jagd nur von drei Seiten treiben und verzichtet auf das Wild, das vorne abbiegt. Die…	MYMEMORY WARNING: YOU USED ALL AVAILABLE FREE TRANSLATIONS FOR TODAY. NEXT AVAILABLE IN 03 HOURS 24 MINUTES 18 SECONDS VISIT HTTPS://MYMEMOR…	Manifestation of holding together. In the hunt the king uses beaters on three sides only And foregoes game that runs off in front. The citiz…	Primera línea poco alineada (Jaccard 0%). | Solapamiento léxico bajo MT↔Baynes (2%).
